Dependency,Dependent,Fees,Devs
typechain-dethcrypto,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
waffle-truefieng,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
wighawag,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
web3,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
waffle-truefieng,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
wighawag,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
waffle-truefieng,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
wighawag,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
waffle-truefieng,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
wighawag,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
waffle-truefieng,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
wighawag,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
waffle-truefieng,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
wighawag,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
waffle-truefieng,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
wighawag,pool-together,0.0,0.01699029126213592
prettier-solidity,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
waffle-truefieng,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
wighawag,pool-together,0.0,0.01699029126213592
usedapp-truefieng,pool-together,0.0,0.01699029126213592
prettier-solidity,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
waffle-truefieng,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
waffle-truefieng,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
wighawag,pool-together,0.0,0.01699029126213592
typechain-dethcrypto,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
waffle-truefieng,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
rainbow,pool-together,0.0,0.01699029126213592
wagmi-dev,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
wagmi-dev,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
wagmi-dev,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
usedapp-truefieng,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
openzeppelin,open-sea,0.0,0.11940298507462686
ethers-io,open-sea,0.0,0.11940298507462686
hardhat-nomicfoundation,open-sea,0.0,0.11940298507462686
prettier-solidity,open-sea,0.0,0.11940298507462686
typechain-dethcrypto,open-sea,0.0,0.11940298507462686
web3,open-sea,0.0,0.11940298507462686
web3,open-sea,0.0,0.11940298507462686
web3,open-sea,0.0,0.11940298507462686
web3,open-sea,0.0,0.11940298507462686
web3,open-sea,0.0,0.11940298507462686
prettier-solidity,open-sea,0.0,0.11940298507462686
hardhat-nomicfoundation,open-sea,0.0,0.11940298507462686
openzeppelin,open-sea,0.0,0.11940298507462686
waffle-truefieng,open-sea,0.0,0.11940298507462686
ethers-io,open-sea,0.0,0.11940298507462686
hardhat-nomicfoundation,open-sea,0.0,0.11940298507462686
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
waffle-truefieng,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
wighawag,pool-together,0.0,0.01699029126213592
prettier-solidity,pool-together,0.0,0.01699029126213592
typechain-dethcrypto,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
waffle-truefieng,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
waffle-truefieng,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
wighawag,pool-together,0.0,0.01699029126213592
prettier-solidity,pool-together,0.0,0.01699029126213592
typechain-dethcrypto,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
waffle-truefieng,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
prettier-solidity,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
waffle-truefieng,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
wighawag,pool-together,0.0,0.01699029126213592
rainbow,pool-together,0.0,0.01699029126213592
wagmi-dev,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
wagmi-dev,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
waffle-truefieng,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
wighawag,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
waffle-truefieng,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
waffle-truefieng,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
waffle-truefieng,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
wighawag,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
waffle-truefieng,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
wighawag,pool-together,0.0,0.01699029126213592
prettier-solidity,pool-together,0.0,0.01699029126213592
typechain-dethcrypto,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
waffle-truefieng,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
wighawag,pool-together,0.0,0.01699029126213592
prettier-solidity,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
waffle-truefieng,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
wighawag,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
wighawag,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
waffle-truefieng,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
hardhat-nomicfoundation,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
openzeppelin,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
rainbow,pool-together,0.0,0.01699029126213592
wagmi-dev,pool-together,0.0,0.01699029126213592
wagmi-dev,pool-together,0.0,0.01699029126213592
wagmi-dev,pool-together,0.0,0.01699029126213592
wagmi-dev,pool-together,0.0,0.01699029126213592
wagmi-dev,pool-together,0.0,0.01699029126213592
ethers-io,pool-together,0.0,0.01699029126213592
web3,pokt-network,0.0,0.4166666666666667
web3,pokt-network,0.0,0.4166666666666667
ethers-io,pyth-network,0.0,1.5
wagmi-dev,pyth-network,0.0,1.5
wagmi-dev,pyth-network,0.0,1.5
ethers-io,pyth-network,0.0,1.5
wagmi-dev,pyth-network,0.0,1.5
hardhat-nomicfoundation,questbook,0.0,0.04
openzeppelin,questbook,0.0,0.04
waffle-truefieng,questbook,0.0,0.04
hardhat-nomicfoundation,questbook,0.0,0.04
prettier-solidity,questbook,0.0,0.04
openzeppelin,questbook,0.0,0.04
hardhat-nomicfoundation,questbook,0.0,0.04
wagmi-dev,questbook,0.0,0.04
wagmi-dev,questbook,0.0,0.04
wagmi-dev,questbook,0.0,0.04
ethers-io,questbook,0.0,0.04
web3,questbook,0.0,0.04
hardhat-nomicfoundation,questbook,0.0,0.04
openzeppelin,questbook,0.0,0.04
openzeppelin,questbook,0.0,0.04
openzeppelin,questbook,0.0,0.04
openzeppelin,questbook,0.0,0.04
waffle-truefieng,questbook,0.0,0.04
ethers-io,questbook,0.0,0.04
hardhat-nomicfoundation,questbook,0.0,0.04
prettier-solidity,questbook,0.0,0.04
typechain-dethcrypto,questbook,0.0,0.04
ethers-io,questbook,0.0,0.04
typechain-dethcrypto,questbook,0.0,0.04
wagmi-dev,questbook,0.0,0.04
ethers-io,questbook,0.0,0.04
ethers-io,questbook,0.0,0.04
ethers-io,questbook,0.0,0.04
ethers-io,questbook,0.0,0.04
ethers-io,questbook,0.0,0.04
hardhat-nomicfoundation,questbook,0.0,0.04
waffle-truefieng,questbook,0.0,0.04
ethers-io,questbook,0.0,0.04
hardhat-nomicfoundation,questbook,0.0,0.04
wighawag,questbook,0.0,0.04
web3,questbook,0.0,0.04
hardhat-nomicfoundation,questbook,0.0,0.04
openzeppelin,questbook,0.0,0.04
openzeppelin,questbook,0.0,0.04
waffle-truefieng,questbook,0.0,0.04
ethers-io,questbook,0.0,0.04
hardhat-nomicfoundation,questbook,0.0,0.04
prettier-solidity,questbook,0.0,0.04
typechain-dethcrypto,questbook,0.0,0.04
ethers-io,questbook,0.0,0.04
typechain-dethcrypto,questbook,0.0,0.04
wagmi-dev,questbook,0.0,0.04
openzeppelin,questbook,0.0,0.04
openzeppelin,questbook,0.0,0.04
openzeppelin,questbook,0.0,0.04
openzeppelin,questbook,0.0,0.04
openzeppelin,questbook,0.0,0.04
ethers-io,questbook,0.0,0.04
hardhat-nomicfoundation,questbook,0.0,0.04
prettier-solidity,questbook,0.0,0.04
typechain-dethcrypto,questbook,0.0,0.04
wagmi-dev,questbook,0.0,0.04
wagmi-dev,questbook,0.0,0.04
ethers-io,questbook,0.0,0.04
ethers-io,questbook,0.0,0.04
wagmi-dev,questbook,0.0,0.04
ethers-io,questbook,0.0,0.04
typechain-dethcrypto,questbook,0.0,0.04
web3,questbook,0.0,0.04
ethers-io,questbook,0.0,0.04
hardhat-nomicfoundation,questbook,0.0,0.04
openzeppelin,questbook,0.0,0.04
waffle-truefieng,questbook,0.0,0.04
ethers-io,questbook,0.0,0.04
ethers-io,questbook,0.0,0.04
ethers-io,questbook,0.0,0.04
wagmi-dev,questbook,0.0,0.04
ethers-io,questbook,0.0,0.04
wagmi-dev,questbook,0.0,0.04
ethers-io,questbook,0.0,0.04
wagmi-dev,questbook,0.0,0.04
ethers-io,questbook,0.0,0.04
wagmi-dev,questbook,0.0,0.04
wagmi-dev,questbook,0.0,0.04
ethers-io,questbook,0.0,0.04
wagmi-dev,questbook,0.0,0.04
openzeppelin,rabbithole,0.0,0.6
wagmi-dev,rabbithole,0.0,0.6
openzeppelin,rabbithole,0.0,0.6
openzeppelin,rabbithole,0.0,0.6
wagmi-dev,rabbithole,0.0,0.6
ethers-io,rabbithole,0.0,0.6
wagmi-dev,rabbithole,0.0,0.6
prettier-solidity,pyth-network,0.0,1.5
wagmi-dev,rainbow,0.0,0.47619047619047616
wagmi-dev,rainbow,0.0,0.47619047619047616
ethers-io,rainbow,0.0,0.47619047619047616
hardhat-nomicfoundation,rainbow,0.0,0.47619047619047616
wagmi-dev,rainbow,0.0,0.47619047619047616
hardhat-nomicfoundation,rainbow,0.0,0.47619047619047616
ethers-io,rainbow,0.0,0.47619047619047616
ethers-io,rainbow,0.0,0.47619047619047616
wagmi-dev,rainbow,0.0,0.47619047619047616
ethers-io,rainbow,0.0,0.47619047619047616
wagmi-dev,rainbow,0.0,0.47619047619047616
wagmi-dev,rainbow,0.0,0.47619047619047616
hardhat-nomicfoundation,qidao-mai-finance,0.0,0.0625
openzeppelin,qidao-mai-finance,0.0,0.0625
waffle-truefieng,qidao-mai-finance,0.0,0.0625
ethers-io,qidao-mai-finance,0.0,0.0625
hardhat-nomicfoundation,qidao-mai-finance,0.0,0.0625
openzeppelin,qidao-mai-finance,0.0,0.0625
hardhat-nomicfoundation,qidao-mai-finance,0.0,0.0625
wighawag,qidao-mai-finance,0.0,0.0625
typechain-dethcrypto,qidao-mai-finance,0.0,0.0625
openzeppelin,upnodedev,0.0,0.2777777777777778
openzeppelin,upnodedev,0.0,0.2777777777777778
ethers-io,upnodedev,0.0,0.2777777777777778
hardhat-nomicfoundation,upnodedev,0.0,0.2777777777777778
wighawag,upnodedev,0.0,0.2777777777777778
typechain-dethcrypto,upnodedev,0.0,0.2777777777777778
hardhat-nomicfoundation,questbook,0.0,0.04
waffle-truefieng,questbook,0.0,0.04
ethers-io,questbook,0.0,0.04
hardhat-nomicfoundation,questbook,0.0,0.04
typechain-dethcrypto,questbook,0.0,0.04
ethers-io,questbook,0.0,0.04
wagmi-dev,questbook,0.0,0.04
ethers-io,questbook,0.0,0.04
wagmi-dev,questbook,0.0,0.04
ethers-io,questbook,0.0,0.04
hardhat-nomicfoundation,questbook,0.0,0.04
openzeppelin,questbook,0.0,0.04
waffle-truefieng,questbook,0.0,0.04
ethers-io,questbook,0.0,0.04
hardhat-nomicfoundation,questbook,0.0,0.04
prettier-solidity,questbook,0.0,0.04
typechain-dethcrypto,questbook,0.0,0.04
web3,questbook,0.0,0.04
web3,questbook,0.0,0.04
ethers-io,radio-shack-swap,0.0,0.0
hardhat-nomicfoundation,radio-shack-swap,0.0,0.0
openzeppelin,radio-shack-swap,0.0,0.0
waffle-truefieng,radio-shack-swap,0.0,0.0
ethers-io,radio-shack-swap,0.0,0.0
hardhat-nomicfoundation,radio-shack-swap,0.0,0.0
wighawag,radio-shack-swap,0.0,0.0
prettier-solidity,radio-shack-swap,0.0,0.0
typechain-dethcrypto,radio-shack-swap,0.0,0.0
hardhat-nomicfoundation,rainbow,0.0,0.47619047619047616
openzeppelin,rainbow,0.0,0.47619047619047616
waffle-truefieng,rainbow,0.0,0.47619047619047616
ethers-io,rainbow,0.0,0.47619047619047616
hardhat-nomicfoundation,rainbow,0.0,0.47619047619047616
hardhat-tracer-zemse,rainbow,0.0,0.47619047619047616
prettier-solidity,rainbow,0.0,0.47619047619047616
openzeppelin,rareskills,0.0,0.03773584905660377
openzeppelin,rareskills,0.0,0.03773584905660377
openzeppelin,rareskills,0.0,0.03773584905660377
openzeppelin,rareskills,0.0,0.03773584905660377
openzeppelin,rareskills,0.0,0.03773584905660377
openzeppelin,rareskills,0.0,0.03773584905660377
